source,target,Weight
白沙街1号站,郭家凹,2
白沙路口,普坪村,1
白沙路口,石咀村,2
白马,丹霞路西口,1
白马,华夏中专(近华浦路),9
白马,大观路口(近华浦路),1
白龙村,佳园小区(白龙路),3
白龙潭善书院西门,善书院(碧潭街),3
白龙潭善书院西门,晴岚院(碧潭街),1
白龙潭善书院西门,白龙潭晴岚院(碧潭街),1
白龙潭晴岚院(碧潭街),小新册村口(石龙路),1
白龙潭浣园1号门,白龙潭浣园2号门,3
白龙潭浣园2号门,昆百大新都会(宜和路),3
白龙潭淏园1号门,白龙潭淏园3号门,1
白龙潭淏园3号门,善书院(碧潭街),1
白龙潭淏园3号门,白龙潭淏园1号门,2
白龙潭紫岫苑,昆百大新都会(春融街),2
白龙路,延安医院(环城东路),1
白龙路,新迎路口(白龙路),9
白龙路,理工大学新迎校区,1
白龙路,白塔路口(白龙路),1
白龙路(理工大学新迎区),延安医院(环城东路),1
白龙路口(东三环),西南林业大学东门(东三环),2
白龙路口(白云路),新迎路口(白龙路),1
白龙路口(白云路),白云路东段,2
白龙路口(龙华路),昙华路北段,1
百世快递物流园,德邦快递普洛斯物流园,1
百丽园小区,石闸立交桥(白龙路),1
百汇商场,大观商业城,1
百汇商场,富春街口,1
百汇商场,富春街口(人民中路),1
百汇商场,小西门,2
百汇商场,小西门(东风西路),2
百汇商场,小西门(人民西路),2
百汇商场,府甬道,1
百汇商场,建设路,4
百汇商场,昆师路,1
百花路口(招呼站),安房集团,1
皇冠假日酒店,古滇博物馆,4
皇冠假日酒店,欢乐世界,1
益宁路口,七公里,1
益宁路口,马街,1
益宁路口,马街(春雨路),1
益宁路口(兴苑路),下窑,1
益宁路口(兴苑路),马街,3
益宁路口(春雨路),七公里(春雨路),2
益宁路口(春雨路),上村路口(春雨路),3
益宁路口(西苑浦路),西苑浦路西段,1
盘江东路口(白云路),万华路口(白云路),3
盘江东路口(白云路),江岸小区,4
盘江东路口(白云路),金江路口(万华路),1
盘江西路口(红园路),红园路口(小康大道),3
盛惠园小区,6号路,3
盛惠园小区,归十路口(1号路),1
相益巷口(昆州路),土堆村,1
相益巷口(昆州路),梁源小区,1
省图书馆,大观商业城,1
省图书馆,翠湖南路,1
省委党校,苏家村口,1
省旧车报废中心,干沟尾(碧鸡路),1
省汽修一厂,省旧车报废中心,1
省社科联(二环西路),丰宁小区,1
省社科联(二环西路),二环西路口(科医路),4
省社科联(二环西路),科锦路口(二环西路),1
省社科联(二环西路),西苑立交桥北口,1
省粮油批发市场,西苑立交桥南口,1
省精神病医院,波罗村,1
省精神病医院,煤机新村,5
省高院,南苑,1
省高院,杨家地(日新中路),1
省高院,杨家路口(金广路),1
省高院,省高院南口,1
省高院南口,周家村,2
省高院南口,省高院,1
眠山,七公里,1
眠山(春雨路),七公里(昭宗路),1
眠山(春雨路),招呼站,1
眠山地铁站,昌源南路口(人民西路),1
眠山地铁站,眠山车场,2
眠山地铁站,西苑立交桥,1
眠山车场,七公里(春雨路),1
眠山车场,华苑路,1
眠山车场,昭宗路口(滇缅大道),2
眠山车场,眠山(春雨路),1
眠山车场,眠山地铁站,2
眠山车场,黄土坡车场,1
矣六村,小新村西,1
矣六村中,矣六村,1
矣六村南,矣六村中,1
石关新村,昆明玉器城,2
石关村路口,欣玉路,1
石关村路口,花渔沟北段,1
石咀村,马街村(春雨路),2
石城村,杜曲村,1
石城村(招呼站),招呼站,1
石碑村(兴呈路),下可乐村口,1
石碑村(兴呈路),下可乐村口(兴呈路),3
石碑村(兴呈路),下可乐村口(呈祥街),2
石碑村(兴呈路),呈贡龙街,6
石闸立交桥(二环东路),三公里,1
石闸立交桥(二环东路),昙华寺(二环东路),2
石闸立交桥(白龙路),佳园小区(白龙路),6
石闸立交桥(白龙路),新迎路口(白龙路),3
石闸立交桥(白龙路),白龙路口(白云路),2
石闸立交桥(白龙路),白龙路口(龙华路),1
石闸立交桥(白龙路),石闸立交桥(二环东路),1
石龙路口(大梨园路),大梨园路口(小梨园路),2
石龙路口(秋锦路),经开区管委会(春漫大道),1
碓臼村,跑马山中段,1
碓臼村南,大洛羊,1
碧鸡关,车家壁(春雨路),1
碧鸡关,车家壁地铁站,1
碧鸡关,高峣,2
碧鸡名城1号站,碧鸡名城小区,1
神农饲料厂,国家粮食四库,1
祥丰街口(三太线),上可乐村(三太线),1
祥丰路口(春融东路),祥园街口(春融东路),1
祥和街口(春融东路),洛羊街道办(石龙路),1
祥和路口(祥园街),吴家营(景明北路),1
祥园街口(春融东路),宝珠街口(春融东路),1
祥园街口(春融东路),春融东路(师大西门),1
祥园街口(春融东路),沐春园小区,1
祥园街口(春融东路),联大街,1
祥园街口(春融东路),联大街口(春融东路),1
福保文化城,滇池会展中心(环湖东路),1
福保文化城,福保路南段,3
福保村,福保文化城,1
福保路南段,环湖东路口(湖滨路),1
福保路南段,环湖东路口(福保路),1
福保路南段,金湖路口(环湖东路),1
福居路口(安和路),广福路口(安和路),1
福昌路口(官南大道),永平路口(南坝路),1
福昌路口(官南大道),福达路口(官南大道),1
福海乡,正和小区,1
福海乡,老年活动中心,5
福海立交桥东,气象路口(二环南路),1
福达路口(官南大道),永平路口(南坝路),3
福达路口(官南大道),福昌路口(官南大道),1
福达路口(官南大道),锦苑花园,4
秀河路,季官路,1
秀苑路口(昆州路),秋苑小区(兴苑路),1
秀苑路口(昆州路),秋苑小区(昆州路),2
秋景路口(林溪路),倪家营(林溪路),1
秋苑二期,清苑路,1
秋苑小区(兴苑路),人民西路口(近华浦路),1
秋苑小区(兴苑路),兴苑路,3
秋苑小区(兴苑路),小河埂,1
秋苑小区(兴苑路),昆州路口(秀苑路),1
秋苑小区(兴苑路),近华浦路口(云山路),1
秋苑小区(昆州路),春苑小区,1
秋苑小区(昆州路),梁源小区,5
秋苑小区(昆州路),相益巷口(昆州路),1
秋苑小区(昆州路),西苑立交桥南口,1
秋锦路口(林溪路),云霞路口(拓翔路),1
秋锦路口(林溪路),晨光路口(拓翔路),1
科光路口,美丽新世界小区,1
科光路口(昌源中路),团山后所,1
科光路口(昌源中路),美丽新世界小区(昌源中路),3
科医路口(洪源路),二环西路口(科医路),2
科医路口(洪源路),洪家营,1
科发路口(昌源北路),滇缅大道路口,1
科发路口(昌源北路),滇缅大道路口(昌源北路),1
科发路口(昌源北路),科新路口(昌源北路),1
科发路口(海源北路),科新路口(海源北路),2
科发路口(海源北路),高新区管委会(科新路),1
科园路口(科发路),科发路口(昌源北路),2
科园路口(科新路),昌源北路口(科新路),2
科园路口(科新路),科开路口(科园路),1
科开路口,科新路口,1
科开路口(科园路),海源北路口(科开路),1
科开路口(科园路),科新路口(科园路),2
科开路口(科高路),商院路口(科高路),1
科开路口(科高路),海源北路口(科开路),1
科技馆,小西门(人民西路),1
科技馆,翠湖南路,1
科新路口,海源北路,1
科新路口(昌源北路),科园路口(科新路),1
科新路口(海源北路),丽阳星城小区(海源北路),1
科新路口(海源北路),傲云峰小区(海源北路),3
科新路口(海源北路),科园路口(科新路),1
科新路口(科园路),科园路口(科发路),2
科普路口,王筇路东口,1
科泰路口(海源北路),黄土坡立交桥西口,1
科锦路,团山后所,1
科锦路,高新区车场,4
科锦路口(二环西路),黄土坡,1
科锦路口(二环西路),黄土坡立交桥西口,1
科高路口(科发路),小屯立交桥西口,1
科高路口(科发路),新光巷口(科高路),1
科高路口(科开路),海屯路口(沙河路),1
秧田坝,清水河村北口,1
空港航食站,地铁前站,1
穿心鼓楼(北京路),凤凰村,1
穿心鼓楼(北京路),火车北站(北京路),4
穿心鼓楼(北京路),火车北站(环城北路),1
穿心鼓楼(穿金路),圆通街,1
穿心鼓楼(穿金路),席子营(穿金路),4
穿金路中段,小坝,1
穿金路中段,小坝(穿金路),2
穿金路中段,席子营社区,1
穿金路中段,穿金路口(白云路),1
穿金路北段,清水河村,1
穿金路北段,金殿(穿金路口),4
穿金路北段,金殿车场,3
穿金路北段,铂金大道路口(穿金路),1
穿金路口(北辰大道),云水路口,1
穿金路口(北辰大道),云波新村,4
穿金路口(白云路),小坝(白云路),2
穿金路口(白云路),小坝(穿金路),3
穿金路口(白云路),新兴路,2
穿金路口(白云路),白云路东段,1
穿金路口(白云路),穿金路中段,1
穿金路口(联盟路),席子营社区,1
穿金路口(联盟路),联盟路,2
穿金路口(金菊路),金菊路东段,1
竹凤路西口,万翔街西口,1
竹园新村东,小普路口(经浦路),1
竹园新村南,竹园新村东,1
竹园村,天宇澜山小区(北京路),1
竹园村,昆明瀑布公园,1
第三城(龙辉路),龙辉路口(玉缘路),1
第五戒毒所,女子戒毒所,1
筇竹寺,玉案山,1
筇竹寺,班庄村口,1
篆塘,弥勒寺(西昌路),1
篆塘,弥勒寺(金碧路),1
篆塘,潘家湾(西昌路),2
篆塘,眠山车场,1
篆塘,西昌路口(新闻路),3
篆塘(大观路),环西桥(大观路),4
篆塘(大观路),篆塘,1
篆塘(大观路),茭菱路口(环城西路),1
紫沙路口(景润路),白沙润园小区,2
紫沙路口(景润路),金瓦路口(景润路),1
紫骏苑小区,百丽园小区,1
红云小区,右营村,2
红云小区,红锦路口(红云路),1
红园路口(小康大道),北仓村,3
红园路口(小康大道),北市区车场,4
红园路口(小康大道),华龙人家小区,2
红园路口(小康大道),耀龙康城,1
红园路西口,和谐世纪,1
红土会堂,公教楼,1
红塔东路口(滇池路),七公里(滇池路),1
红塔东路口(滇池路),云南民族村,7
红塔东路口(滇池路),兴体路口(红塔东路),1
红塔东路口(滇池路),红塔西路,1
红塔西路,红塔东路口(滇池路),1
红塔西路,金柳西路口,1
红塔西路口(怡景路),海埂长堤,1
红外路,小板桥(珥季路),1
红外路,红外路东口,3
红外路,红外路西口,2
红外路东口,云大西路,2
红外路东口,昆岭路口(云大西路),1
红外路东口,红外路,3
红外路西口,小板桥,1
红外路西口,小板桥(珥季路),1
红外路西口,红外路,3
红康路,北市区车场,3
红星家园,昆医附二院,1
红星家园,西站,1
红枫路口(林溪路),云霞路口(民旺路),1
红枫路口(林溪路),大冲村(林溪路),2
红水塘,招呼站,1
红沙坡(新320国道),沙沟村(新320国道),2
红泥凹,桃园农贸市场,1
红菱路,茭菱路,1
红锦路口(红云路),上庄,3
红锦路口(红云路),红云小区,1
红锦路口(龙江路),北市区车场,1
红锦路口(龙江路),沙坝营(红锦路),1
练朋尾村,斗南地铁站(彩云北路),1
织布营,三农场,1
织布营,大都购物中心,1
织布营,大都购物中心(彩云北路),5
织布营,虹桥立交桥东,1
织布营,螺蛳湾公交枢纽站(彩云北路),1
织布营,西南林业大学东门(东三环),1
织布营,金瓦路口(东三环),1
织布营,雨龙村(彩云北路),5
织布营,雨龙村口(永中路),1
经宏路口(经牛路),昌宏路口(经牛路),1
经开区管委会(云湾路),云湾路口(春漫大道),1
经开区管委会(春漫大道),云湾路口(春漫大道),3
经开区车场,经牛路口(昌宏路),1
经开新加坡产业园,鸿翔路51号,1
经开路口(昌宏路),昆岭路口,1
经开路口(昌宏路),昆岭路口(云大西路),3
经开路口(昌宏路),昆明市机动车管理所,1
经开路口(昌宏路),经牛路口(昌宏路),2
经开路口(昌宏路),鸣泉村(昌宏路),2
经牛路口(昌宏路),新广丰食品批发市场,1
经牛路口(昌宏路),昌宏路口(贵昆路),1
经牛路口(昌宏路),经开区车场,2
经牛路口(昌宏路),经开路口(昌宏路),6
综合楼,青松路口(沣源路),1
绿荫大道路口,日新路口(润城第二大道),4
绿荫大道路口,洒金巷口(海埂路),5
绿荫大道路口(希望路),佳湖花园(日新东路),1
绿荫大道路口(希望路),前兴路口(绿荫大道),2
绿营地,敬老院(金浑路),1
罗家村,小河口村(古滇路),1
罗家村,捞鱼河公园,3
罗家村(西),滇韵路口(渔浦路),1
羊仙坡,学府路口(虹山东路),1
羊仙坡北路,羊仙坡北路口,1
羊仙坡北路口,金家山,1
羊仙坡南路口,羊仙坡北路,1
羊方凹,天文台(金马路),1
羊方凹,幸福邻里小区,1
羊甫村,小普路口(云大西路),1
羊甫村,招呼站,1
羊甫村,羊甫头地铁站,2
羊甫村,羊甫车场,4
羊甫村,顺通大道,1
羊甫村西,大羊甫西,1
羊甫车场,第三城(龙辉路),1
羊甫车场,羊甫村,3
羊甫车场,龙辉路口(玉缘路),1
羊肠村(北京路),司家营(北京路),5
羊肠村(北京路),金江小区,1
羊肠村地铁站,盘江西路口(红园路),1
羊肠村地铁站(红园路),盘江西路口(红园路),2
羊角村,杨柳庄,1
美丽新世界小区,眠山车场,1
美丽新世界小区(昌源中路),昌源南路口(人民西路),3
美丽新世界小区(昌源中路),眠山车场,1
美丽新世界小区(昌源中路),科光路口(昌源中路),1
翔盛园,牛头山地铁站,1
翠微里(青秀街),昆明湖澜庭(源起街),1
翠湖东门,云南大学(翠湖北路),1
翠湖东门,圆通街,2
翠湖北路,科技馆,2
翠湖南路,五华广场,1
翠湖南路,翠湖东门,4
翠羽路口(鱼翅路),翠薇巷口(云祥路),1
翠薇巷口(云祥路),近华浦路口(云山路),1
耀兴枫丹白露公园,航天城,1
耀兴枫丹白露公园(贵昆路),普照村(贵昆路),4
耀兴枫丹白露公园(贵昆路),航天城,2
耀龙康城,北市区车场,4
耀龙康城,红园路口(小康大道),2
老年活动中心,云检培训中心,2
老年活动中心,正和小区,3
老年活动中心,金牛小区,6
老年活动中心,金牛小区南门,1
联大街,昆明南站,1
联大街,昆明南站西广场,1
联大街,春融东路,1
联大街,春融街地铁站B口,4
联大街,景明北路口(宝珠街),1
联大街(师大北门),昆明南站西广场,1
联大街口,柏枝营(聚贤街),1
联大街口(春融东路),春融东路(师大西门),1
联大街口(春融东路),祥园街口(春融东路),1
联大街地铁站(彩云南路),彩云南路口,1
联大街地铁站(彩云南路),聚贤街西段,2
联盟路,凤凰新村,1
联盟路,穿金路口(联盟路),1
联盟路,联盟路口(万宏路),1
联盟路口(万宏路),万宏路,1
聚贤街,春融东路,2
聚贤街,柏枝营(聚贤街),1
聚贤街,柏枝营(致远路),1
聚贤街,聚贤街(师范大学),1
聚贤街,聚贤街口(景明南路),4
聚贤街(师范大学),三铝路口(谊康北路),1
聚贤街口,联大街,1
聚贤街口,聚贤街,1
聚贤街口(景明南路),昆明南站西广场,1
聚贤街口(景明南路),景明南路,4
聚贤街口(景明南路),理工大学(景明南路),1
聚贤街口(景明南路),聚贤街,1
聚贤街西段,医科大学北门,2
聚贤街西段,彩云南路口,1
胜利广场,如安街口(五一路),1
胜利广场,正义路,1
胜利广场,象眼街,1
胜利广场,财盛巷口(人民中路),3
自卫村,自卫村(西三环),1
自卫村(西三环),海屯路口西三环,1
自卫村(西三环),玉峰路口(陈家营路),1
致远路口(万青路),万青路,2
致远路口(万青路),万青路口(云南白药街),1
致远路口(万青路),梁王路口(万青路),1
致远路口(兴园路),前卫营村(致远路),1
舞蹈学院,1号学生食堂,1
航城过渡农贸市场,长水航城小区,1
航天城,公家村(石安公路),1
航天城,耀兴枫丹白露公园(贵昆路),1
航运码头,五家堆村北,1
航运码头,卢家营,1
航运码头,大观路口(近华浦路),2
船房小区,安康路口,1
船房小区,气象路,2
船房小区,西坝路口(西园路),4
船房村,南诏苑(福景路),1
船房村二社,船房村四社,1
船房村五社,船房村,1
船房村四社,船房村五社,1
艺术剧院,南太桥(东风东路),2
艺术剧院,南屏街西口,2
艺术剧院,国防路,2
艺术剧院,小西门(东风西路),6
芙蓉苑,茉莉苑(求实街),1
芦柴湾,招呼站,1
花之城广场,东郊黄土坡,5
花之城广场,金瓦路口(景润路),1
花之城广场,青龙村(照青路),3
花渔沟中段,花渔沟北段,1
花渔沟中段,花渔沟南段,1
花渔沟北段,石关村路口,1
花渔沟北段,花渔沟中段,1
花渔沟南段,植物园,1
花渔沟南段,花渔沟中段,1
芳林街中段,竹园村,1
苏家地(金湖路),逸雅路口(金湖路),2
苏家地(金湖路),金湖路口(海文路),1
苏家塘,冶金学校,1
苏家塘,理工大学北门(学府路),1
苏家塘,理工大学西门(建设路),2
苏家塘,苏家塘路,1
苏家塘路,景秀庄园小区(虹山东路),1
苏家村,西三环路口,1
苏家村,西园,1
苏家村(碧鸡路),大渔路口(碧鸡路),1
苏家村(碧鸡路),西三环路口(碧鸡路),3
苏家村口,苏家村,1
苜蓿路,日新工业区,1
范家村(环湖东路),滇池会展中心(环湖东路),1
范家村(环湖东路),环湖东路口(湖滨路),1
范家村(环湖东路),金湖路口(环湖东路),1
茉莉苑(求实街),紫薇苑(求实街),1
茗春苑,太平寺,1
茗春苑,金源购物中心,4
茨勾,墨雨,1
茨坝(龙泉路),植物园北门,3
茨坝(龙泉路),白杨路口(龙泉路),2
茨坝新村,市第二人民医院,2
茨坝新村,白杨路口(龙泉路),2
茨坝正街路口,茨坝(龙泉路),1
茨沟,希望小学,1
茭菱路,春晖小区,1
茭菱路,环城西路口(茭菱路),2
茭菱路,西园路口(茭菱路),3
茭菱路口,人民西路口(近华浦路),1
茭菱路口(环城西路),地台寺,1
茭菱路口(环城西路),市体育馆(环城西路),1
茭菱路口(环城西路),师范大学,2
茭菱路口(环城西路),建设路,1
茭菱路口(环城西路),潘家湾(人民西路),3
茭菱路口(环城西路),环城西路口(茭菱路),1
茭菱路口(近华浦路),丰宁小区,2
茭菱路口(近华浦路),人民西路口(近华浦路),2
茭菱路口(近华浦路),西园路口(茭菱路),2
茭菱路口(近华浦路),近华浦路口(人民西路),1
茭菱路西口,海源中路南段,1
茭菱路西口,海源中路口(科光路),1
茭菱路西口,鑫园小区,2
草海公交首末站,苏家村(碧鸡路),1
草海隧道西口,下窑,1
草海隧道西口,昆州路口(华苑路),1
草鞋田,白水塘岔口,1
荷风路口(教场西路),民大生活区,1
莲花宾馆,教场路口(学府路),4
莲花池,教场路口(学府路),1
莲花池,教益路口(教场东路),3
莲花池公园西门,教场西路口,1
莲花池正街,莲花池公园西门,1
菊华立交桥东口,三公里,1
菊华立交桥东口,彩云北路口(归十西路),1
菊华立交桥东口,菊花村,2
菊花村,东站(环城东路),1
菊花村,东站(环城南路),3
菊花村,交三桥(北京路),1
菊花村,关上(彩云北路),3
菊花村,延安医院(环城东路),2
菊花村,彩云北路口(雨龙路),1
菊花村,菊华立交桥东口,1
菊花村,董家湾(环城东路),2
菊花村,长润街,1
萃源路口(景文西街),金川路口(景文西街),1
落索坡村中段,落索坡村口(临时站),1
落索坡村口(临时站),实力郡城(小康大道),1
董家湾(东风东路),东站(环城东路),1
董家湾(东风东路),拓东体育馆(东风东路),2
董家湾(东风东路),曙光路口(东风东路),3
董家湾(环城东路),东站(东郊路),3
董家湾(环城东路),东站(环城东路),3
董家湾(环城东路),大树营,1
董家湾(环城东路),市博物馆,1
董家湾(环城东路),延安医院(环城东路),5
董家湾(环城东路),董家湾(东风东路),1
董家湾路口(黎明路),曙光路口(黎明路),1
蒜村(沣源路),青松路口(沣源路),2
蒜村(青松路),青松路,1
蒜村(青松路),青松路中段,1
蓝桉路口,黑龙潭,3
蓝瑰街口(月虹路),都林街口(月虹路),1
蓝龙潭,沣源路口(龙泉路),2
蓝龙潭,蓝龙潭车场,2
蓝龙潭车场,沣源路口(龙泉路),1
虹山南路,红星家园,2
虹山南路口(滇缅大道),昆医附二院,1
虹山南路口(滇缅大道),西站,7
虹山南路口(滇缅大道),麻园(滇缅大道),4
虹山新村,金鼎园,4
虹山新村,阳光果香小区(学府路),3
虹山新村,麻园(科业路),2
虹桥立交桥东,东部公交枢纽站,1
虹桥立交桥东,车行天下汽车城南,2
虹桥立交桥东口,织布营,1
虹桥路口(金瓦路),金沙路口,4
虹桥路口(金瓦路),金瓦路,1
虹桥路口(金瓦路),金瓦路口(虹桥路),3
螺峰街,圆通街口(北门街),3
螺蛳湾三期(商城大道),螺蛳湾二期(商城大道),4
螺蛳湾二期,商城大道,1
螺蛳湾二期(商城大道),商城大道,7
螺蛳湾二期(商城大道),子君村(广福路),1
螺蛳湾二期(彩云北路),广福立交北,1
螺蛳湾二期(彩云北路),广福立交南,1
螺蛳湾二期(彩云北路),螺蛳湾公交枢纽站(彩云北路),1
螺蛳湾二期车场,商城大道,1
螺蛳湾二期车场,螺蛳湾二期,1
螺蛳湾二期车场,螺蛳湾二期(商城大道),2
螺蛳湾二期车场西,螺蛳湾二期车场,2
螺蛳湾仓储区,螺蛳湾仓储区东(云福街),1
螺蛳湾仓储区东,云龙村,1
螺蛳湾仓储区东,五腊隧道西,1
螺蛳湾仓储区东,螺蛳湾公交枢纽站(怡安路),1
螺蛳湾仓储区东(云福街),五腊隧道西,1
螺蛳湾公交枢纽站,五腊隧道西,1
螺蛳湾公交枢纽站,小新村(自卫村),2
螺蛳湾公交枢纽站,螺蛳湾商贸城东(商城大道),3
螺蛳湾公交枢纽站,西部客运站(昆州路),1
螺蛳湾公交枢纽站,麻莪村(昆洛路),1
螺蛳湾公交枢纽站(东行),螺蛳湾商贸城东,1
螺蛳湾公交枢纽站(商博街),螺蛳湾商贸城东(商博街),1
螺蛳湾公交枢纽站(商博街),螺蛳湾商贸城东(商城大道),1
螺蛳湾公交枢纽站(彩云北路),大都购物中心(彩云北路),1
螺蛳湾公交枢纽站(彩云北路),子君村(彩云北路),2
螺蛳湾公交枢纽站(彩云北路),官渡古镇,1
螺蛳湾公交枢纽站(彩云北路),官渡古镇(广福路),2
螺蛳湾公交枢纽站(彩云北路),拓东路,1
螺蛳湾公交枢纽站(彩云北路),斗南地铁站(彩云北路),1
螺蛳湾公交枢纽站(彩云北路),昆三中(春融东路),1
螺蛳湾公交枢纽站(彩云北路),普自村,1
螺蛳湾公交枢纽站(彩云北路),殷家村,1
螺蛳湾公交枢纽站(彩云北路),织布营,1
螺蛳湾公交枢纽站(彩云北路),菊花村,1
螺蛳湾公交枢纽站(彩云北路),螺蛳湾二期(彩云北路),2
螺蛳湾公交枢纽站(彩云北路),螺蛳湾公交枢纽站(商博街),3
螺蛳湾公交枢纽站(西行),螺蛳湾公交枢纽站(东行),1
螺蛳湾商贸城一期,商城大道,1
螺蛳湾商贸城东,商城大道,1
螺蛳湾商贸城东,螺蛳湾公交枢纽站(商博街),1
螺蛳湾商贸城东(商博街),小新村(自卫村),1
螺蛳湾商贸城东(商博街),广福立交北,1
螺蛳湾商贸城东(商博街),普自村,1
螺蛳湾商贸城东(商城大道),商城大道,4
西一中,海源中路南段,2
西一中,海源南路北,1
西一中,茭菱路西口,1
西三环路口,小河埂,1
西三环路口(班庄村),海源寺车场,2
西三环路口(班庄村),班庄村,2
西三环路口(碧鸡路),小河埂(海源南路),1
西三环路口(碧鸡路),小河埂(碧鸡路),2
西三环路口(碧鸡路),苏家村(碧鸡路),1
西三环路口(碧鸡路),草海公交首末站,1
西冲小学,西冲小学(新320国道),1
西冲小学(新320国道),大板桥工业园(新320国道),1
西冲小学(新320国道),大板桥镇,1
西北沙河,沙靠村南口,1
西北部公交枢纽站,公交西部修理公司(普吉路),3
西北部公交枢纽站(小屯路),五华科技产业园(沙河路),1
西北部公交枢纽站(小屯路),普吉家园(小屯路),2
西北部公交枢纽站(小屯路),西站,1
西华北路,东陆桥(西华北路),1
西华北路,卢家营,1
西华北路,西华北路口(西坝路),3
西华北路口(西坝路),新闻路口(环城西路),1
西华北路口(西坝路),永乐路口(西坝路),2
西华北路口(西坝路),西华园(西福路),1
西华园(二环南路),大观桥,1
西华园(西福路),东陆桥(西园路),1
西华园(西福路),马家堆,3
西华小区(西园路),丹霞路口(西园路),1
西南林业大学(南院路),白龙村,3
西南林业大学(南院路),龙华路口(昙华路),1
西南林业大学一号门,一教楼,1
西南林业大学东门(东三环),世博园,2
西南林业大学东门(东三环),园博路,2
西南林业大学东门(东三环),长地埂村(东三环),2
西园,龙门村(湖滨路),1
西园路口,茭菱路口(近华浦路),1
西园路口,赵家堆,5
西园路口(丹霞路),近华浦路口(云山路),1
西园路口(滇缅大道),昆建路口(虹山西路),1
西园路口(茭菱路),丰宁小区,4
西园路口(茭菱路),春晖小区,2
西园路口(茭菱路),茭菱路,1
西园路口(茭菱路),茭菱路口,1
西园路口(茭菱路),茭菱路口(近华浦路),1
西坝,西华北路,2
西坝,西华北路口(西坝路),1
西坝路口(环城西路),刘家营(安康路),1
西坝路口(环城西路),刘家营(立夏路),1
西坝路口(环城西路),新闻路口(环城西路),2
西坝路口(环城西路),气象路口(环城西路),2
西坝路口(环城西路),永乐路口(西坝路),1
西坝路口(环城西路),西坝,1
西坝路口(西园路),东陆桥(西园路),5
西坝路口(西园路),船房小区,1
西寺塔,东寺街南口,1
西寺塔,西岳庙(西昌路),1
西山区政府,丽苑路西段,1
西山区政府(丽苑路),丽苑路西段,4
西山区政府(丽苑路),新发小区(海源南路),1
西山区政府(丽苑路),梁源小区,2
西岳庙(海埂路),豆腐营(海埂路),7
西岳庙(西昌路),工人新村(西昌路),4
西岳庙(西昌路),弥勒寺(西昌路),1
西昌路(新闻路),新闻路(西行),1
西昌路口(新闻路),新闻路,6
西昌路口(新闻路),新闻路口(西昌路),2
西站,安全新村,1
西站,小菜园立交桥,1
西站,建设路,6
西站,潘家湾(西昌路),1
西站,虹山南路口(滇缅大道),5
西站,黄土坡车场,1
西站,龙翔街,1
西站2,人民新村,1
西站2,茭菱路口(环城西路),1
西苑浦路,梁源二期,1
西苑浦路口(马街中路),益宁路口(西苑浦路),1
西苑浦路西段,张峰村南,1
西苑立交桥,梁家河车场,1
西苑立交桥,海源南路北,2
西苑立交桥,海源南路口(人民西路),1
西苑立交桥,西一中,2
西苑立交桥,西苑立交桥北口,1
西苑立交桥,近华浦路口,1
西苑立交桥,近华浦路口(人民西路),1
西苑立交桥北口,省社科联(二环西路),5
西苑立交桥北口,秀苑路口(昆州路),1
西苑立交桥北口,西苑立交桥,1
西苑立交桥南口,梁家河,1
西苑立交桥南口,潘家湾,1
西苑立交桥南口,西苑立交桥北口,1
西贡码头(滇池路),河尾村,4
西贡码头(滇池路),渔堆村,1
西贡码头(滇池路),滇池度假区管委会(滇池路),4
西贡码头(迎海路),迎海路,3
西部客运站(下客处),北部客运站(下客处),1
西部客运站(昆州路),七公里(招呼站),1
西部客运站(昆州路),沙地村,2
西部客运站(昆州路),益宁路口(春雨路),1
西部客运站(昆州路),马街,1
观景路,海埂长堤,1
观景路中段,海埂大坝车场,2
观音寺,交通学校,2
观音寺,普吉路口,1
观音寺社区,交通学校,8
观音寺社区,王家桥(普吉路),4
观音寺社区,王家桥(王家桥路),1
观音寺社区,羊仙坡南路口,1
观音洞,机修连,1
读书铺,桥钢,1
谊康北路,彩云南路口(春融街),1
谊康北路,春融街口(谊康北路),2
谊康北路,洛龙公园(祥和街),1
谊康北路口(春融街),彩云南路口(春融街),1
谷丰路口(严家山路),雍锦世家(严家山路),1
豆腐营(云兴路),永昌小区(云兴路),1
豆腐营(云兴路),永昌小区(华昌路),1
豆腐营(海埂路),华昌路口(环城南路),2
豆腐营(海埂路),洒金巷口(海埂路),4
豆腐营(海埂路),海埂路口(前卫西路),3
豆腐营(海埂路),西岳庙(西昌路),2
象眼街,家乐福,2
豹子菁,千亩梨园路口,1
贝丘街口(塔山路),化城社区,1
贝丘街口(高新大道),化城北口,4
贝丘街口(高新大道),高家庄,1
财盛巷口(人民中路),交三桥(人民东路),2
财盛巷口(人民中路),交三桥(北京路),1
财盛巷口(人民中路),文庙(人民中路),1
财盛巷口(人民中路),文庙(华山西路),1
财盛巷口(人民中路),昆明市实验中学,2
赵家堆,市体育馆(环城西路),1
赵家堆,潘家湾(人民西路),4
赵家堆,翠羽路口(鱼翅路),1
赵家堆,西园路口,1
跃龙桥,水乡路口(金色大道),1
跑马山中段,跑马山岔路口,1
跑马山岔路口,螺蛳湾三期(商城大道),1
跑马山岔路口(昆洛路),商城大道路口(昆洛路),1
车家壁,碧鸡关,2
车家壁(春雨路),春雨路南段,2
车家壁地铁站,车家壁(春雨路),1
