Number,bus_Name,bus_Stop,busstop_Longitude,busstop_Latitude,distance_m_,straight_Distance,busstop_Longitude84,busstop_Latitude84,straight_Distance_HeadToTail,distance,basic_price,total_price,start_time,end_time,company
301,K22路(半岛车场--前兴路公交枢纽站),上五甲村(巫家坝路),102.725281,24.966919,942,940,102.7238196,24.96988617,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),海边沟,102.729118,24.974783,1078,956,102.727651,24.97774592,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),双凤路口(广福路),102.723953,24.977631,609,609,102.7224933,24.98059804,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),华晨路口(广福路),102.710548,24.979649,1411,1370,102.7091115,24.98263139,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),广福路口(前兴路),102.705022,24.980169,630,560,102.7035967,24.98315922,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),商汇路口(前兴路),102.705217,24.983902,419,416,102.7037911,24.98689146,6236.4,10.28767,2,2,,,昆明公交集团
301,K22路(半岛车场--前兴路公交枢纽站),前兴路公交枢纽站,102.705343,24.98786,532,440,102.7039168,24.99084877,6236.4,10.28767,2,2,,,昆明公交集团
302,K23路(东三环路口(昌宏路)--半岛车场),东三环路口(昌宏路),102.757828,24.991037,0,0,102.7563384,24.99399062,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),中林建材城北门,102.753822,24.989227,455,451,102.7523336,24.99217999,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),昌宏西路地铁站,102.749786,24.985399,590,589,102.7482994,24.98835223,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),三家村东(昌宏西路),102.746811,24.982218,464,464,102.7453263,24.98517185,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),三家村(昌宏西路),102.744123,24.979002,449,449,102.7426402,24.98195675,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),王家村(昌宏西路),102.741398,24.975608,467,467,102.7399175,24.97856395,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),广福路口(昌宏西路),102.736658,24.96878,898,897,102.7351822,24.97173882,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),昌宏西路中段,102.735035,24.966406,311,311,102.733561,24.969366,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),宝象河昌宏西路,102.731762,24.961276,659,659,102.730292,24.96423871,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),后沟河桥,102.73036,24.958954,295,294,102.7288918,24.961918,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),昌宏西路罗衙立交,102.724544,24.950247,1134,1132,102.7230842,24.95321698,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),李家村(昌宏西路),102.720872,24.946198,583,583,102.719418,24.94917216,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),五甲塘湿地公园,102.717964,24.942973,463,463,102.716515,24.94595077,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),昌宏西路口(环湖东路),102.714462,24.935793,1094,873,102.7130194,24.93877588,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
302,K23路(东三环路口(昌宏路)--半岛车场),半岛车场,102.721632,24.934466,924,738,102.7201772,24.93744087,7272.1,8.7779,2,2,630,2000,昆明公交集团第三分公司
303,K25路(海埂公园东门--眠山车场),海埂公园东门,102.675106,24.959522,0,0,102.6737516,24.96256737,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),体院路口(兴体路),102.676823,24.967079,943,858,102.6754641,24.97012014,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),兴体路北段,102.679614,24.973984,818,818,102.678248,24.97701897,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),兴体路口(红塔东路),102.679002,24.975048,268,133,102.6776375,24.97808399,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),滇池路口(红塔东路),102.673989,24.974167,518,515,102.672637,24.97721263,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),七公里(滇池路),102.671016,24.976445,455,392,102.6696713,24.97949602,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),滇池度假区管委会(滇池路),102.666163,24.982331,819,817,102.6648302,24.98539051,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),西贡码头(滇池路),102.662734,24.985078,466,461,102.6614096,24.98814364,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),河尾村,102.661471,24.9901,673,573,102.6601496,24.99316737,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),边防路口(滇池路),102.664952,24.995352,684,681,102.6636219,24.99841217,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),大坝村,102.668364,24.999497,576,575,102.6670253,25.00255018,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),渔堆村,102.671471,25.001866,410,409,102.6701245,25.00491296,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),广福路口(滇池路),102.675425,25.005065,534,534,102.6740685,25.00810402,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),正和小区,102.679371,25.008216,531,530,102.6780046,25.01124715,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),福海乡,102.687018,25.010903,871,826,102.6856327,25.01391961,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),老年活动中心,102.690347,25.013793,466,464,102.6889537,25.01680327,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),金牛小区,102.69247,25.015712,302,302,102.6910716,25.01871829,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),严家地(西园路),102.696953,25.021523,1417,788,102.6955441,25.02452093,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),船房小区,102.692352,25.024405,564,564,102.6909536,25.02741046,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),西坝路口(西园路),102.68888,25.026597,426,426,102.6874898,25.02960836,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),东陆桥(西园路),102.684266,25.029531,568,568,102.6828869,25.03255043,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),卢家营,102.681632,25.03072,338,296,102.6802593,25.0337442,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),大观路口(近华浦路),102.678181,25.031866,384,370,102.6768169,25.03489657,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),白马,102.675551,25.036094,544,540,102.6741933,25.03912907,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),华夏中专(近华浦路),102.674306,25.038299,278,275,102.6729514,25.04133619,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),秋苑小区(昆州路),102.667444,25.038173,1095,692,102.6661065,25.0412233,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),梁源小区,102.666725,25.036703,232,179,102.6653893,25.03975483,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),西山区政府(丽苑路),102.663361,25.036926,340,340,102.6620336,25.03998417,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),丽苑路西段,102.660034,25.037136,336,336,102.6587147,25.04020036,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),梁源三区,102.658638,25.038082,244,176,102.6573221,25.04114883,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),张家村(昌源南路),102.655321,25.040725,633,445,102.6540129,25.04379758,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),昌源南路,102.6548,25.043368,299,298,102.653493,25.04644121,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
303,K25路(海埂公园东门--眠山车场),眠山车场,102.647866,25.047098,1102,812,102.6465748,25.05018287,10117.5,18.12323,2,2,700,1800,昆明公交集团第五分公司
304,K28路(呈贡--前兴路公交枢纽站),呈贡,102.795639,24.890223,0,0,102.7941712,24.89322484,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),兴呈路口,102.79425,24.89172,219,218,102.7927807,24.8947196,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),北门街口(兴呈路),102.793232,24.896737,584,567,102.7917615,24.8997345,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),斗南(金桂街),102.783394,24.897635,2947,997,102.7819147,24.90061952,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),斗南村(金桂街),102.778464,24.893971,644,643,102.7769815,24.89695057,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),回龙村(环湖东路),102.748338,24.909414,3724,3490,102.7468545,24.91237697,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),海东湿地公园,102.728622,24.925999,2723,2712,102.7271571,24.92896855,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),宝丰湿地公园,102.723145,24.929983,708,708,102.7216879,24.93295691,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),昌宏西路口(环湖东路),102.715782,24.935125,939,937,102.714337,24.93810635,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),滇池会展中心(环湖东路),102.704231,24.940807,1328,1325,102.7028085,24.94380345,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),范家村(环湖东路),102.698059,24.943624,705,697,102.6966498,24.94662987,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),金湖路口(环湖东路),102.692169,24.954704,1374,1368,102.6907731,24.95771848,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),环湖东路口(金湖路),102.693176,24.956589,308,233,102.6917776,24.95960148,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),大赵家村(金湖路),102.69987,24.961172,863,846,102.6984563,24.96417267,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),苏家地(金湖路),102.70329,24.965898,630,628,102.7018687,24.96889267,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),逸雅路口(金湖路),102.70533,24.971836,714,692,102.7039043,24.97482682,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),逸康路口(金湖路),102.705161,24.977313,609,609,102.7037354,24.98030338,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),广福路口(前兴路),102.705017,24.980226,325,324,102.7035917,24.98321623,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),商汇路口(前兴路),102.705217,24.983889,410,408,102.7037911,24.98687846,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
304,K28路(呈贡--前兴路公交枢纽站),前兴路公交枢纽站,102.705343,24.98786,533,442,102.7039168,24.99084877,14168.8,20.27476,2,2,700,1900,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),古滇博物馆,102.748659,24.768095,0,0,102.7471795,24.7710726,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),马鞍山北,102.760508,24.770226,4258,1220,102.7590246,24.7732054,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),招呼站,102.777626,24.790806,3595,2868,102.7761461,24.79379569,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),大海晏(环湖东路),102.773811,24.809145,2204,2075,102.7723287,24.81212952,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),罗家村,102.77227,24.817535,946,946,102.7707868,24.82051743,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),捞鱼河公园,102.772476,24.823412,666,654,102.7709927,24.82639402,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),大河口,102.775993,24.832235,1043,1043,102.774511,24.8352192,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),王家庄(环湖东路),102.777023,24.834818,306,305,102.7755414,24.83780292,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),新村,102.780296,24.842236,890,888,102.7788161,24.84522348,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),乌龙村口(环湖东路),102.7938,24.856384,2231,2081,102.7923312,24.8593871,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),斗南街口(环湖东路),102.775558,24.893473,4700,4516,102.774074,24.89644981,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),回龙村(环湖东路),102.748337,24.90941,3319,3268,102.7468535,24.91237297,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),海东湿地公园,102.728539,24.926064,2734,2723,102.7270742,24.92903361,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),宝丰湿地公园,102.723129,24.93,700,699,102.7216719,24.93297393,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),昌宏西路口(环湖东路),102.715805,24.935108,932,932,102.71436,24.93808932,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),滇池国际会展中心(环湖东路),102.704232,24.940816,1331,1328,102.7028095,24.94381244,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),范家村(环湖东路),102.69809,24.943598,700,692,102.6966808,24.94660382,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),环湖东路口(湖滨路),102.692279,24.951172,1055,1026,102.6908829,24.95418674,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),湖滨路,102.686467,24.95622,819,811,102.6850846,24.95924449,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),海埂村,102.678594,24.958624,841,838,102.6772309,24.96166286,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),海埂公园东门,102.675249,24.95953,370,352,102.6738943,24.9625751,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),体院路口(兴体路),102.676827,24.967088,949,855,102.6754681,24.97012913,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),兴体路北段,102.679642,24.974058,826,825,102.6782759,24.97709291,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),滇池路口(红塔东路),102.673971,24.974167,779,572,102.672619,24.97721266,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),七公里(滇池路),102.671081,24.976328,438,378,102.6697362,24.97937891,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),滇池度假区管委会(滇池路),102.66622,24.98227,824,823,102.6648871,24.98532941,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),西贡码头(迎海路),102.659822,24.984926,826,709,102.6585047,24.98799709,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),迎海路,102.655357,24.983829,477,466,102.6540504,24.98690839,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
305,K31路(古滇博物馆--海埂大坝车场),海埂大坝车场,102.650696,24.981813,651,520,102.6494003,24.9849009,25737.3,39.38631,4,4,800,1800,昆明公交集团第三分公司
306,K32路(斗南花市东--昆明南站),斗南花市东,102.790504,24.903051,0,0,102.7890306,24.90604389,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),兴呈路口(鲜花大道),102.791313,24.90527,419,260,102.7898403,24.90826373,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),斗南路口,102.793747,24.90167,684,470,102.7922768,24.90466764,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),北门街口(兴呈路),102.793121,24.896671,562,559,102.7916503,24.89966835,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),兴呈路口,102.79425,24.891537,600,582,102.7927807,24.89453662,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),呈贡,102.795799,24.889952,236,236,102.7943314,24.89295411,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),呈贡广场,102.79715,24.88958,147,142,102.7956839,24.8925842,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),呈贡龙街,102.801712,24.885881,654,617,102.8002514,24.88889287,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),石碑村(兴呈路),102.802368,24.880186,641,637,102.8009084,24.88319962,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),下可乐村口(兴呈路),102.804619,24.875147,619,605,102.8031623,24.87816496,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),呈贡三岔口,102.806473,24.870461,560,554,102.8050189,24.87348266,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),七步场,102.810402,24.868568,522,449,102.8089532,24.87159673,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),回回营(春融西路),102.821758,24.868932,1348,1146,102.8203256,24.8719815,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),三铝路口(谊康北路),102.826059,24.867908,1019,449,102.824633,24.87096572,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),彩云南路口(三铝公路),102.829529,24.866732,449,374,102.8281082,24.86979643,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),联大街地铁站(彩云南路),102.834251,24.858255,1183,1056,102.8328374,24.86132931,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),彩云南路口,102.838416,24.853294,873,694,102.8370086,24.85637664,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),春融东路(师大西门),102.844271,24.859501,1239,908,102.8428717,24.86259361,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),联大街(师大北门),102.846786,24.863312,704,494,102.8453899,24.86640864,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),昆明南站西广场,102.856648,24.869386,1479,1202,102.8552639,24.87249842,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
306,K32路(斗南花市东--昆明南站),昆明南站,102.863359,24.872351,1074,753,102.8619817,24.87547312,8103,15.0007,2,2,600,2200,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),呈贡广场,102.797148,24.889579,0,0,102.7956819,24.8925832,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),呈贡龙街,102.801706,24.885807,661,622,102.8002454,24.88881887,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),石碑村(兴呈路),102.802352,24.880178,634,629,102.8008923,24.8831916,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),下可乐村口(呈祥街),102.805872,24.877057,704,496,102.8044169,24.88007685,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),呈祥街,102.81115,24.878789,575,566,102.809702,24.88181785,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),朝云街口(春融西路),102.817821,24.879492,835,678,102.8163825,24.88253291,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),春融西路口(朝云街),102.821324,24.877591,576,412,102.8198907,24.88063866,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),彩云南路口(朝云街),102.825126,24.878707,404,403,102.8236983,24.88176169,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),市政府(朝云街),102.832257,24.880825,758,757,102.8308398,24.88389292,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),市委(朝云街),102.837049,24.882244,509,508,102.8356388,24.88532074,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),锦绣大街口(景明北路),102.8425,24.881163,746,563,102.8410976,24.88424989,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),吴家营(景明北路),102.84648,24.87,1305,1305,102.8450833,24.87309533,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),景明北路口(祥园街),102.848655,24.868681,363,264,102.8472612,24.87178027,6966,9.76491,2,2,,,昆明公交集团第七分公司
307,K33路(呈贡广场--昆明南站),昆明南站,102.863499,24.872217,1697,1548,102.8621218,24.87533933,6966,9.76491,2,2,,,昆明公交集团第七分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),昆明南站,102.863816,24.871853,0,0,102.8624391,24.87497582,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),昆明南站西广场,102.856941,24.86857,1390,784,102.8555572,24.87168298,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),祥和路口(祥园街),102.851006,24.869427,807,606,102.8496152,24.8725302,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),吴家营(景明北路),102.846741,24.869621,558,431,102.8453447,24.87271683,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),宜和路地铁站,102.843735,24.884209,1824,1650,102.8423342,24.88729776,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),白龙潭浣园1号门,102.844666,24.885324,215,156,102.8432665,24.88841429,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),白龙潭浣园2号门,102.843781,24.888699,388,386,102.8423802,24.8917873,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),昆百大新都会(宜和路),102.844841,24.891588,344,339,102.8434415,24.89467784,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),白龙潭善书院西门,102.845901,24.894484,344,339,102.8445029,24.89757537,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),白龙潭晴岚院(碧潭街),102.843506,24.89612,368,302,102.8421046,24.8992069,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),小新册村口(石龙路),102.834604,24.905009,2112,1335,102.8331896,24.90807839,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),大梨园路口(石龙路),102.836372,24.913912,1019,1006,102.8349599,24.91698358,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),王家营(石龙路),102.838356,24.922396,964,964,102.8369465,24.9254702,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),春漫大道,102.848747,24.940956,2564,2314,102.8473513,24.94404649,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
308,K34路(昆明南站--经开区管委会(春漫大道)),经开区管委会(春漫大道),102.841125,24.946537,1060,988,102.8397188,24.94961321,8614,13.94542,2,2,700,1800,昆明公交集团第二分公司
309,K35路(大渔公园--昆明南站),大渔公园,102.801025,24.826328,0,0,102.7995653,24.82934542,8114.9,17.81097,2,2,600,2200,昆明公交集团第七分公司
309,K35路(大渔公园--昆明南站),太平关东,102.797974,24.826107,422,309,102.7965107,24.82911961,8114.9,17.81097,2,2,600,2200,昆明公交集团第七分公司
309,K35路(大渔公园--昆明南站),渔浦路口,102.796577,24.824228,252,252,102.7951122,24.82723866,8114.9,17.81097,2,2,600,2200,昆明公交集团第七分公司
