ID,LABEL,Lat,Lng
张溪营,张溪营,24.931662,102.816424
望朔村,望朔村,24.931363,102.808633
碓臼村,碓臼村,24.929167,102.805343
跑马山中段,跑马山中段,24.933464,102.800009
跑马山岔路口,跑马山岔路口,24.939983,102.791975
厂口乡政府,厂口乡政府,25.253872,102.676926
厂啊公路岔口,厂啊公路岔口,25.245422,102.666695
庄子,庄子,25.243725,102.668861
青龙水库,青龙水库,25.240177,102.674263
半路街,半路街,25.212267,102.668869
红水塘,红水塘,25.201914,102.666817
河底村,河底村,25.170309,102.661606
招呼站(田苑生态餐厅),招呼站(田苑生态餐厅),25.161922,102.659424
大普吉村,大普吉村,25.107396,102.666758
公交西部修理公司,公交西部修理公司,25.094467,102.670731
海源中路口,海源中路口,25.063885,102.66114
假日城市小区,假日城市小区,25.062208,102.6576
科光路口,科光路口,25.05418,102.656357
美丽新世界小区,美丽新世界小区,25.050838,102.655754
昆阳(城北公交枢纽),昆阳(城北公交枢纽),24.675032,102.595474
兴隆村,兴隆村,24.687065,102.591942
大河街,大河街,24.70977,102.590958
古城,古城,24.733789,102.589653
旧寨村南,旧寨村南,24.73875,102.590698
旧寨村,旧寨村,24.74198,102.590225
旧寨村北,旧寨村北,24.748846,102.592239
爬齿山,爬齿山,24.752535,102.601753
芦柴湾,芦柴湾,24.770178,102.595779
典赤路口,典赤路口,24.785439,102.586754
典赤路,典赤路,24.783884,102.592438
海口车场,海口车场,24.781918,102.601768
海口,海口,24.782801,102.604965
海口(农村信用社),海口(农村信用社),24.784666,102.607216
瓦恭居委会,瓦恭居委会,25.287296,102.605308
草鞋田,草鞋田,25.28875,102.6224
白水塘岔口,白水塘岔口,25.292057,102.643108
观音寺,观音寺,25.07869,102.673843
陡普鲁居委会,陡普鲁居委会,25.260095,102.700655
厂阿公路岔口,厂阿公路岔口,25.24967,102.678129
厂口街,厂口街,25.245395,102.666706
大罗家营村,大罗家营村,24.901489,102.766345
小罗家营村,小罗家营村,24.902449,102.7631
王官村,王官村,24.906902,102.759369
矣六村南,矣六村南,24.908772,102.762985
矣六村中,矣六村中,24.910973,102.764824
矣六村,矣六村,24.914518,102.764457
小新村西,小新村西,24.918173,102.765228
海口镇,海口镇,24.784399,102.607619
大渔路地铁站,大渔路地铁站,25.028524,102.636202
益宁路口,益宁路口,25.035946,102.639232
七公里,七公里,25.044054,102.643741
梁家河车场,梁家河车场,25.045516,102.676806
团结乡,团结乡,25.089483,102.52286
小厂村,小厂村,25.070894,102.566391
茨沟,茨沟,25.073215,102.578255
希望小学,希望小学,25.075159,102.581612
小墨雨,小墨雨,25.080447,102.589449
十八培训站,十八培训站,25.08049,102.591003
过磅房,过磅房,25.078342,102.612378
郊野公园,郊野公园,25.068502,102.617973
筇竹寺,筇竹寺,25.065838,102.625313
黑林铺,黑林铺,25.062204,102.650452
团结镇镇政府,团结镇镇政府,25.07007,102.539772
三岔口,三岔口,25.068312,102.550652
团结镇和平村,团结镇和平村,25.069519,102.559944
茨勾,茨勾,25.073446,102.579376
墨雨,墨雨,25.076935,102.583397
大墨雨,大墨雨,25.079418,102.585953
过磅房岔口,过磅房岔口,25.081072,102.608337
玉案山,玉案山,25.066259,102.630203
昆瑞路,昆瑞路,25.058811,102.648628
昭宗路口昆瑞路,昭宗路口昆瑞路,25.053268,102.647202
眠山,眠山,25.046567,102.646194
金川路口,金川路口,25.081861,102.652397
团结镇白族园,团结镇白族园,25.089289,102.522995
豹子菁,豹子菁,25.087343,102.519669
千亩梨园路口,千亩梨园路口,25.080452,102.528786
团结镇政府,团结镇政府,25.073498,102.535088
小村果园,小村果园,25.070833,102.534851
小村,小村,25.067577,102.534691
滑草场,滑草场,25.067074,102.5392
龙潭,龙潭,25.067583,102.54467
和平村,和平村,25.069574,102.542175
农贸市场,农贸市场,25.075716,102.535347
大河果园,大河果园,25.082926,102.531616
茭菱路口,茭菱路口,25.048334,102.675087
张家村,张家村,25.039518,102.654785
昆明电缆厂生活区,昆明电缆厂生活区,25.027127,102.632405
昆明站,昆明站,25.018832,102.719961
双福路口,双福路口,25.009978,102.740621
彩云北路口,彩云北路口,25.016901,102.754175
牛街庄(贵昆路),牛街庄(贵昆路),25.005451,102.778889
普照村,普照村,24.991875,102.805126
白水塘中村,白水塘中村,24.992374,102.84849
白水塘,白水塘,24.992643,102.854609
清水沟,清水沟,24.999258,102.859857
山水驾校,山水驾校,25.005091,102.864453
海子新村,海子新村,25.0058,102.870027
金马村,金马村,25.032295,102.854233
水库,水库,25.019596,102.842484
双拥,双拥,25.012413,102.836388
昌宏路口,昌宏路口,25.004488,102.782808
牛街庄村,牛街庄村,25.007431,102.773239
朱家村,朱家村,25.014513,102.764526
关上车场(黑土凹),关上车场(黑土凹),25.024504,102.746353
新型建筑材料厂,新型建筑材料厂,25.104974,102.670543
西山区政府,西山区政府,25.036936,102.66317
马街村,马街村,25.022665,102.632522
马鞍山,马鞍山,24.9519,102.628662
猫猫箐村,猫猫箐村,24.932218,102.625139
赤松坪,赤松坪,24.919128,102.619683
南部汽车站,南部汽车站,24.928743,102.775501
昆明火车站,昆明火车站,25.018789,102.719783
东部客运站,东部客运站,25.037209,102.78928
西部客运站(下客处),西部客运站(下客处),25.035582,102.64102
北部客运站(下客处),北部客运站(下客处),25.108205,102.761733
广福路口,广福路口,24.939258,102.771554
洛龙公园(彩云北路),洛龙公园(彩云北路),24.892869,102.82194
市政府,市政府,24.879952,102.83171
政务服务中心,政务服务中心,24.877118,102.836445
大学城地铁站A口,大学城地铁站A口,24.836502,102.842005
颐明园,颐明园,24.823433,102.827235
渔浦路口,渔浦路口,24.82423,102.796585
捞鱼河公园(西),捞鱼河公园(西),24.82336,102.772331
罗家村(西),罗家村(西),24.817427,102.772163
滇韵路口(渔浦路),滇韵路口(渔浦路),24.82378,102.794838
长风路口(渔博路),长风路口(渔博路),24.814568,102.816711
博欣路东口,博欣路东口,24.811289,102.820686
大学城地铁站D口,大学城地铁站D口,24.820595,102.826263
云南开放大学,云南开放大学,24.818034,102.831476
云南大学南门,云南大学南门,24.822062,102.854049
学苑路口,学苑路口,24.831995,102.865402
联大街,联大街,24.863789,102.847672
景明北路口(宝珠街),景明北路口(宝珠街),24.872499,102.844109
东胤城乡公交羊桃箐车场,东胤城乡公交羊桃箐车场,25.070231,102.947649
航城过渡农贸市场,航城过渡农贸市场,25.072575,102.941469
长水航城小区,长水航城小区,25.071102,102.937439
乾海子(新320国道),乾海子(新320国道),25.067569,102.9224
园艺场(新320国道),园艺场(新320国道),25.061193,102.91259
沙沟村东(新320国道),沙沟村东(新320国道),25.050308,102.901962
大自然集团,大自然集团,25.051262,102.895828
工业园西,工业园西,25.047934,102.888672
文博路口,文博路口,25.038503,102.864206
海子村(新320国道),海子村(新320国道),25.019401,102.842322
昆船大道路口,昆船大道路口,24.996275,102.79776
昆岭路口,昆岭路口,24.987909,102.775772
子君村,子君村,24.94651,102.778534
新螺蛳湾公交枢纽站(商博街),新螺蛳湾公交枢纽站(商博街),24.930782,102.777023
云桥村,云桥村,25.138251,103.004184
长水新村,长水新村,25.135187,103.002036
中宁街,中宁街,25.134991,102.994696
滇中新区中关村电子城,滇中新区中关村电子城,25.122431,102.983585
百世快递物流园,百世快递物流园,25.11622,102.979371
德邦快递普洛斯物流园,德邦快递普洛斯物流园,25.109666,102.972648
远泽物流园(阿里巴巴),远泽物流园(阿里巴巴),25.105586,102.96924
张家坡村西口,张家坡村西口,25.094236,102.961931
竹凤路西口,竹凤路西口,25.078424,102.944258
万翔街西口,万翔街西口,25.076788,102.941393
园艺农场,园艺农场,25.058585,102.898485
开发区路口,开发区路口,25.047379,102.885216
金马后村,金马后村,25.034544,102.847873
小高坡村,小高坡村,25.033672,102.841688
大高坡村,大高坡村,25.024158,102.838668
三瓦村,三瓦村,25.021085,102.837574
神农饲料厂,神农饲料厂,25.013759,102.835855
国家粮食四库,国家粮食四库,25.021163,102.830751
黄龙山饲料厂,黄龙山饲料厂,25.026185,102.825482
武警二支队,武警二支队,25.027591,102.82388
两面寺,两面寺,25.033453,102.813599
东部客运站公交站,东部客运站公交站,25.038754,102.788307
呼马山(招呼站),呼马山(招呼站),25.053659,102.767066
东三环(长地埂村),东三环(长地埂村),25.058047,102.76503
东三环,东三环,25.063338,102.764102
清水河村,清水河村,25.095951,102.766654
昆曲岔口(丰源路),昆曲岔口(丰源路),25.102964,102.765482
归十路口,归十路口,25.031319,102.780434
小板桥,小板桥,24.975321,102.773025
螺蛳湾二期,螺蛳湾二期,24.941966,102.779657
螺蛳湾商贸城一期,螺蛳湾商贸城一期,24.930955,102.77773
新亚洲体育城(广福路),新亚洲体育城(广福路),24.942687,102.76306
滇缅大道路口(科新路),滇缅大道路口(科新路),25.065707,102.65253
昌源北路口(科新路),昌源北路口(科新路),25.067687,102.653555
螺蛳湾公交枢纽站(西行),螺蛳湾公交枢纽站(西行),24.930964,102.77776
螺蛳湾公交枢纽站(东行),螺蛳湾公交枢纽站(东行),24.930742,102.777266
新螺蛳湾二区,新螺蛳湾二区,24.943503,102.780104
滇池度假区管委会,滇池度假区管委会,24.98172,102.66674
虹桥立交桥东口,虹桥立交桥东口,25.035803,102.781181
大都购物中心,大都购物中心,24.971724,102.766685
新螺蛳湾国际商贸城二期,新螺蛳湾国际商贸城二期,24.941923,102.779618
新螺蛳湾公交枢纽站,新螺蛳湾公交枢纽站,24.930943,102.777679
玉案山路中段,玉案山路中段,25.070078,102.630173
云感寺,云感寺,25.066284,102.630157
玉案山岔路口,玉案山岔路口,25.062908,102.63755
黑筇段路口,黑筇段路口,25.06566,102.642494
海源寺,海源寺,25.074617,102.640808
海源北路,海源北路,25.079306,102.642342
商院路口,商院路口,25.077049,102.647392
科开路口,科开路口,25.075603,102.650627
科新路口,科新路口,25.073633,102.65509
科泰路口(海源北路),科泰路口(海源北路),25.067743,102.662033
朝云街口(谊康北路),朝云街口(谊康北路),24.876858,102.824959
地铁站C口,地铁站C口,24.883125,102.825935
祥丰路口(春融东路),祥丰路口(春融东路),24.8703,102.840195
春融东路(师大西门),春融东路(师大西门),24.857323,102.844757
理工大学(景明南路),理工大学(景明南路),24.850044,102.851944
白龙潭紫岫苑,白龙潭紫岫苑,24.893164,102.842087
昆百大新都会(春融街),昆百大新都会(春融街),24.890461,102.845779
联大街地铁站(彩云南路),联大街地铁站(彩云南路),24.858273,102.834229
聚贤街西段,聚贤街西段,24.850651,102.828926
医科大学北门,医科大学北门,24.847921,102.82814
雨花路(医科大学),雨花路(医科大学),24.841398,102.828804
雨花路(中医学院),雨花路(中医学院),24.838486,102.826279
雨花路(艺术学院),雨花路(艺术学院),24.834335,102.82267
泉林雅居小区西,泉林雅居小区西,25.080577,102.693568
泉林雅居小区,泉林雅居小区,25.083507,102.694557
东三环路口(寺瓦路),东三环路口(寺瓦路),25.049028,102.773316
小河埂(海源南路),小河埂(海源南路),25.028559,102.661645
博欣路口(渔博路),博欣路口(渔博路),24.811189,102.818381
化古城村(尚德街),化古城村(尚德街),24.777622,102.807274
宝海路口(国贸路),宝海路口(国贸路),25.010087,102.735786
滇缅大道路口,滇缅大道路口,25.064414,102.657031
云霞路口(民旺路),云霞路口(民旺路),24.945715,102.831673
康惠馨苑,康惠馨苑,24.956015,102.874924
太平村(虹桥路),太平村(虹桥路),25.035729,102.758407
春融街地铁站C口,春融街地铁站C口,24.882808,102.826042
大学城地铁站a口,大学城地铁站a口,24.836603,102.841972
雨花路口(长风路),雨花路口(长风路),24.816289,102.81987
渔博路口(博欣路),渔博路口(博欣路),24.809844,102.816914
华光路口(博欣路),华光路口(博欣路),24.80849,102.813563
博欣路西口,博欣路西口,24.806328,102.809119
大梨园路口(石龙路),大梨园路口(石龙路),24.912591,102.835894
会展东路口(会展西路),会展东路口(会展西路),24.95204,102.709809
会展西路口(巫家坝路),会展西路口(巫家坝路),24.95523,102.717196
永胜村(巫家坝路),永胜村(巫家坝路),24.959753,102.720329
广福路口(昌宏西路),广福路口(昌宏西路),24.96878,102.736658
昌宏西路中段,昌宏西路中段,24.966406,102.735035
宝象河昌宏西路,宝象河昌宏西路,24.961276,102.731762
后沟河桥,后沟河桥,24.958954,102.73036
昌宏西路罗衙立交,昌宏西路罗衙立交,24.950247,102.724544
李家村(昌宏西路),李家村(昌宏西路),24.946198,102.720872
五甲塘湿地公园,五甲塘湿地公园,24.942973,102.717964
海埂公园东门,海埂公园东门,24.959522,102.675106
斗南(金桂街),斗南(金桂街),24.897635,102.783394
斗南村(金桂街),斗南村(金桂街),24.893971,102.778464
回龙村(环湖东路),回龙村(环湖东路),24.909414,102.748338
海东湿地公园,海东湿地公园,24.925999,102.728622
宝丰湿地公园,宝丰湿地公园,24.929983,102.723145
大河口,大河口,24.832235,102.775993
乌龙村口(环湖东路),乌龙村口(环湖东路),24.856384,102.7938
斗南街口(环湖东路),斗南街口(环湖东路),24.893473,102.775558
滇池国际会展中心(环湖东路),滇池国际会展中心(环湖东路),24.940816,102.704232
斗南花市东,斗南花市东,24.903051,102.790504
兴呈路口(鲜花大道),兴呈路口(鲜花大道),24.90527,102.791313
彩云南路口,彩云南路口,24.853294,102.838416
联大街(师大北门),联大街(师大北门),24.863312,102.846786
下可乐村口(呈祥街),下可乐村口(呈祥街),24.877057,102.805872
呈祥街,呈祥街,24.878789,102.81115
朝云街口(春融西路),朝云街口(春融西路),24.879492,102.817821
春融西路口(朝云街),春融西路口(朝云街),24.877591,102.821324
景明北路口(祥园街),景明北路口(祥园街),24.868681,102.848655
祥和路口(祥园街),祥和路口(祥园街),24.869427,102.851006
宜和路地铁站,宜和路地铁站,24.884209,102.843735
白龙潭浣园1号门,白龙潭浣园1号门,24.885324,102.844666
白龙潭浣园2号门,白龙潭浣园2号门,24.888699,102.843781
昆百大新都会(宜和路),昆百大新都会(宜和路),24.891588,102.844841
白龙潭善书院西门,白龙潭善书院西门,24.894484,102.845901
白龙潭晴岚院(碧潭街),白龙潭晴岚院(碧潭街),24.89612,102.843506
小新册村口(石龙路),小新册村口(石龙路),24.905009,102.834604
云南开放大学东门,云南开放大学东门,24.821306,102.833824
关山环路(云大西一门),关山环路(云大西一门),24.819701,102.845751
关山环路(云大西二门),关山环路(云大西二门),24.824371,102.842331
下庄村(月华街),下庄村(月华街),24.833654,102.835205
雨花路口(月华街),雨花路口(月华街),24.8349,102.824425
雨花路,雨花路,24.838003,102.826004
柏枝营(致远路),柏枝营(致远路),24.858737,102.859271
理工大学憬园,理工大学憬园,24.848707,102.862144
万青路口(致远路),万青路口(致远路),24.839466,102.859848
尚德街口(生物谷街),尚德街口(生物谷街),24.775673,102.808485
梁峰路口(生物谷街),梁峰路口(生物谷街),24.775951,102.817964
高新区管委会(马金铺),高新区管委会(马金铺),24.776046,102.822339
古滇温泉(招呼站),古滇温泉(招呼站),24.769154,102.756029
石城村(招呼站),石城村(招呼站),24.79092,102.777474
眠山(春雨路),眠山(春雨路),25.048876,102.646814
左所村,左所村,24.75299,102.771345
左所村口,左所村口,24.752622,102.775595
中卫村,中卫村,24.756402,102.777912
左卫村(兴业街),左卫村(兴业街),24.764553,102.783707
林塘社区,林塘社区,24.759397,102.803806
林塘村,林塘村,24.769188,102.804818
塔山路口(高登街),塔山路口(高登街),24.771176,102.809444
化古城村南,化古城村南,24.778255,102.806571
化城社区,化城社区,24.791229,102.808815
魁星街口(塔山路),魁星街口(塔山路),24.78583,102.810074
梁峰路口(魁星街),梁峰路口(魁星街),24.784626,102.816216
文兴路口(魁星街),文兴路口(魁星街),24.784708,102.820045
文兴路88号,文兴路88号,24.782555,102.824043
生物谷街口(新丰路),生物谷街口(新丰路),24.776936,102.825211
环兴街口(新丰路),环兴街口(新丰路),24.773863,102.82354
环兴街口(杏果路),环兴街口(杏果路),24.772551,102.81942
梁峰路口(高登街),梁峰路口(高登街),24.771424,102.815807
灯盏花街口(尚德街),灯盏花街口(尚德街),24.773077,102.807411
大板桥工业园(新320国道),大板桥工业园(新320国道),25.044964,102.89328
红沙坡(新320国道),红沙坡(新320国道),25.046425,102.896706
沙沟村(新320国道),沙沟村(新320国道),25.049185,102.900963
长水航城小区(招呼站),长水航城小区(招呼站),25.071398,102.938602
张家坡南(新320国道),张家坡南(新320国道),25.088289,102.95182
滇中智能制造产业园,滇中智能制造产业园,25.121875,102.978919
云瑞路口(云水路),云瑞路口(云水路),25.116319,102.98957
津桥学院,津桥学院,25.123815,102.997053
地铁机场前站,地铁机场前站,25.084931,102.91395
海子村水库,海子村水库,25.01964,102.843811
海子村,海子村,25.015192,102.850899
旧村,旧村,25.006484,102.855682
果林水库北,果林水库北,24.978346,102.848507
拓翔路口(昆石路),拓翔路口(昆石路),24.979431,102.834663
庄子社区,庄子社区,24.780534,102.841632
庄子村口,庄子村口,24.781411,102.839479
小营村口,小营村口,24.781046,102.83075
大营村,大营村,24.784618,102.826576
贝丘街口(塔山路),贝丘街口(塔山路),24.78987,102.810087
天泽园小区,天泽园小区,24.998438,102.662747
逸园,逸园,24.84417,102.814007
翔盛园,翔盛园,24.850165,102.812357
牛头山地铁站,牛头山地铁站,24.853655,102.814575
韶光街西口,韶光街西口,24.852865,102.824158
回回营东,回回营东,24.862834,102.828937
朝云街口(彩云南路),朝云街口(彩云南路),24.878702,102.825117
小王家营(昆洛路),小王家营(昆洛路),24.913911,102.791328
麻莪村(昆洛路),麻莪村(昆洛路),24.922556,102.789431
云福路口(昆洛路),云福路口(昆洛路),24.930231,102.7892
杜家营(昆洛路),杜家营(昆洛路),24.933628,102.790612
商博街口(昆洛路),商博街口(昆洛路),24.937687,102.790799
跑马山岔路口(昆洛路),跑马山岔路口(昆洛路),24.942552,102.790864
商城大道路口(昆洛路),商城大道路口(昆洛路),24.947664,102.790833
广福路口(昆洛路),广福路口(昆洛路),24.952869,102.789146
君安路口(昆洛路),君安路口(昆洛路),24.958338,102.785873
子泰路口(昆洛路),子泰路口(昆洛路),24.96117,102.784019
广和路口(昆洛路),广和路口(昆洛路),24.965305,102.781494
大街村(昆洛路),大街村(昆洛路),24.973177,102.775024
阿依村(西冲段),阿依村(西冲段),25.040626,102.867934
阿依村南,阿依村南,25.039509,102.86882
西冲小学,西冲小学,25.037144,102.869499
大梨园路口(春漫大道),大梨园路口(春漫大道),24.918307,102.850174
向阳路口(林溪路),向阳路口(林溪路),24.951944,102.837626
云景路口(林溪路),云景路口(林溪路),24.955304,102.84066
拓翔路口(春漫大道),拓翔路口(春漫大道),24.952174,102.829761
信息产业基地(云景路),信息产业基地(云景路),24.947196,102.842791
江州路口(源起街),江州路口(源起街),25.130399,102.765707
天宇澜山小区(北京路),天宇澜山小区(北京路),25.122639,102.767283
瓦窑村北口,瓦窑村北口,25.119045,102.762398
瓦窑村南口,瓦窑村南口,25.116428,102.754967
荷风路口(教场西路),荷风路口(教场西路),25.067961,102.691917
民大生活区,民大生活区,25.067131,102.693504
教场中路口(教场西路),教场中路口(教场西路),25.065678,102.697121
环湖东路北口,环湖东路北口,24.966124,102.69378
同仁路南段,同仁路南段,24.972661,102.696471
昆明同仁医院(同仁路),昆明同仁医院(同仁路),24.977509,102.698086
百丽园小区,百丽园小区,25.048475,102.74894
翠湖北路,翠湖北路,25.049627,102.701302
科技馆,科技馆,25.046549,102.701784
自卫村,自卫村,25.099667,102.646309
海屯路口西三环,海屯路口西三环,25.087381,102.641998
联大街口,联大街口,24.866593,102.860968
林溪路西段,林溪路西段,24.924644,102.798754
秋锦路口(林溪路),秋锦路口(林溪路),24.940356,102.829271
经开新加坡产业园,经开新加坡产业园,24.910326,102.849214
鸿翔路51号,鸿翔路51号,24.905547,102.850981
景明北路口(鸿翔路),景明北路口(鸿翔路),24.90576,102.845525
景明北路口(祥和街),景明北路口(祥和街),24.893151,102.839245
惠通街口(祥和街),惠通街口(祥和街),24.891892,102.835104
春融东路口(祥和街),春融东路口(祥和街),24.890703,102.831324
洛龙村(和谐路),洛龙村(和谐路),24.888958,102.828498
江山路口(小梨园路),江山路口(小梨园路),24.920889,102.843994
小商品批发市场(金山路),小商品批发市场(金山路),24.916615,102.844136
高新大道路口(生物谷街),高新大道路口(生物谷街),24.775694,102.806489
高新大道临时站,高新大道临时站,24.803602,102.810017
大学城南地铁站C口,大学城南地铁站C口,24.823108,102.826988
凤庆路口(双羊街),凤庆路口(双羊街),25.026658,102.779857
宝泽路,宝泽路,24.959796,102.796515
龙辉路,龙辉路,24.961858,102.795078
玉缘路口(龙辉路),玉缘路口(龙辉路),24.963555,102.794666
羊甫头地铁站,羊甫头地铁站,24.977791,102.786745
小街(宏德街),小街(宏德街),24.993052,102.720901
望江路口(宏德街),望江路口(宏德街),24.993151,102.71875
宏德街口(望江路),宏德街口(望江路),24.991923,102.717938
前程路口(望江路),前程路口(望江路),24.988911,102.716774
希望路口(前程路),希望路口(前程路),24.987814,102.714211
前程路,前程路,24.987817,102.708754
昆机六村,昆机六村,25.154583,102.741085
昆机文化宫,昆机文化宫,25.154067,102.740825
昆机商场,昆机商场,25.152496,102.740803
昆机路口(龙泉路),昆机路口(龙泉路),25.14895,102.737526
宝泽路口(顺通大道),宝泽路口(顺通大道),24.959366,102.798346
高楼房村,高楼房村,24.954171,102.797782
下可乐村口,下可乐村口,24.876133,102.804039
下可乐村,下可乐村,24.86968,102.794914
东盟森林小区(呈荣大道),东盟森林小区(呈荣大道),24.908008,102.803346
小洛羊社区(物畅街),小洛羊社区(物畅街),24.912313,102.810799
大洛羊社区,大洛羊社区,24.91793,102.808668
万峰街东口,万峰街东口,24.836576,102.883433
市委党校(学苑路),市委党校(学苑路),24.835725,102.875035
三岔口村(驼峰街),三岔口村(驼峰街),24.866507,102.80954
南坝(望江路),南坝(望江路),25.009774,102.716897
望江路口(绿荫大道),望江路口(绿荫大道),25.007348,102.716463
前兴路口(前旺路),前兴路口(前旺路),24.993658,102.706779
前卫西路口(前旺路),前卫西路口(前旺路),24.994276,102.696526
海雅路口(海宏路),海雅路口(海宏路),24.984583,102.676571
黑林铺前街口,黑林铺前街口,25.065313,102.642188
西南林业大学一号门,西南林业大学一号门,25.05787,102.75269
一教楼,一教楼,25.059736,102.7584
春城路口(长润街),春城路口(长润街),25.017282,102.728249
长村路口(长润街),长村路口(长润街),25.017605,102.731056
长村(长润街),长村(长润街),25.019079,102.733849
民航路口(长润街),民航路口(长润街),25.020321,102.737144
彩云北路口(云秀路),彩云北路口(云秀路),24.963169,102.768539
广居路口,广居路口,24.964523,102.776393
子君路1号站,子君路1号站,24.959813,102.771619
子君路2号站,子君路2号站,24.956411,102.772014
子泰路口(子君路),子泰路口(子君路),24.954588,102.772231
铁公鸡物流城,铁公鸡物流城,24.962335,102.828598
向阳路口(宏锡路),向阳路口(宏锡路),24.959999,102.825829
向阳路中段,向阳路中段,24.956831,102.829407
翠羽路口(鱼翅路),翠羽路口(鱼翅路),25.043351,102.682192
翠薇巷口(云祥路),翠薇巷口(云祥路),25.04115,102.680586
碧鸡名城1号站,碧鸡名城1号站,25.036185,102.670621
碧鸡名城小区,碧鸡名城小区,25.035139,102.671727
白沙润园小区北,白沙润园小区北,25.063707,102.788663
青沙路口(景润路),青沙路口(景润路),25.064102,102.785369
白沙润园小区,白沙润园小区,25.062266,102.786493
紫沙路口(景润路),紫沙路口(景润路),25.057201,102.786888
金瓦路口(景润路),金瓦路口(景润路),25.054996,102.78737
金瓦路口(金瓦路),金瓦路口(金瓦路),25.053121,102.790386
水节箐新村下段,水节箐新村下段,25.11949,102.670906
水节箐新村中段,水节箐新村中段,25.116293,102.670586
王筇路东口,王筇路东口,25.085764,102.66983
小屯路口,小屯路口,25.086603,102.667152
沙河路口(王筇路),沙河路口(王筇路),25.089115,102.659058
萃源路口(景文西街),萃源路口(景文西街),25.094523,102.650477
金川路口(景文西街),金川路口(景文西街),25.093003,102.654119
金川路口(王筇路),金川路口(王筇路),25.089918,102.656202
沙河路口(大塘路),沙河路口(大塘路),25.083911,102.658303
溪畔丽景小区,溪畔丽景小区,25.07081,102.738578
金锡路,金锡路,25.071772,102.73632
金菊路口(金锡路),金菊路口(金锡路),25.073381,102.737122
金菊路中段,金菊路中段,25.075474,102.735283
北京路口(联盟路),北京路口(联盟路),25.059566,102.719475
长青路口(金江路),长青路口(金江路),25.071167,102.718124
金呈北泰花园小区,金呈北泰花园小区,25.073515,102.717804
滨江俊园,滨江俊园,25.062723,102.715042
小古城,小古城,24.919206,102.785564
小古城西口,小古城西口,24.917309,102.782122
子泰路口,子泰路口,24.959705,102.781517
君安路,君安路,24.953857,102.778801
福居路口(安和路),福居路口(安和路),24.951324,102.777031
广福路口(安和路),广福路口(安和路),24.948839,102.777565
探春苑,探春苑,24.9704,102.75885
如意公园,如意公园,24.967039,102.757301
宝象河(珥季路),宝象河(珥季路),24.956974,102.748734
樱花语小区(季宏路),樱花语小区(季宏路),24.956799,102.74482
后所村口,后所村口,24.955797,102.739998
后所农贸市场,后所农贸市场,24.953928,102.73651
后所,后所,24.952769,102.734102
民族大学芷苑餐厅,民族大学芷苑餐厅,24.84096,102.856827
医科大学学术交流中心,医科大学学术交流中心,24.846619,102.827873
医科大学西苑广场,医科大学西苑广场,24.844326,102.824989
中医药大学紫竹苑,中医药大学紫竹苑,24.840391,102.824783
中医药大学兰茂堂,中医药大学兰茂堂,24.839266,102.821701
中医药大学学生公寓,中医药大学学生公寓,24.836046,102.820663
中医药大学体育馆,中医药大学体育馆,24.834763,102.821083
景明南路口(学勤路),景明南路口(学勤路),24.836967,102.836037
云艺3号门,云艺3号门,24.832705,102.831146
青教公寓,青教公寓,24.830479,102.832458
云艺运动场,云艺运动场,24.832304,102.830353
舞蹈学院,舞蹈学院,24.831444,102.827927
1号学生食堂,1号学生食堂,24.831644,102.825775
云艺公共教学楼,云艺公共教学楼,24.831276,102.824234
明理楼停车场,明理楼停车场,24.853007,102.855196
建工楼,建工楼,24.855768,102.854065
后勤楼1号楼,后勤楼1号楼,24.857344,102.855721
怡园步行街,怡园步行街,24.855581,102.85762
红土会堂,红土会堂,24.853247,102.858292
公教楼,公教楼,24.850079,102.856781
恒园,恒园,24.848116,102.856804
憬园篮球场,憬园篮球场,24.84796,102.859581
恬园,恬园,24.844358,102.863235
昆明学院博文楼,昆明学院博文楼,24.97924,102.79792
六甲村西(福保路口),六甲村西(福保路口),24.964154,102.712552
海蓝路口(海宏路),海蓝路口(海宏路),24.98895,102.668568
海润路口(海宏路),海润路口(海宏路),24.98612,102.672422
泰龙阁小区,泰龙阁小区,25.078714,102.694124
颐惠园小区,颐惠园小区,25.116076,102.772691
新龙路口(龙溪路),新龙路口(龙溪路),25.118911,102.772895
新龙路中段,新龙路中段,25.121923,102.775764
芳林街中段,芳林街中段,25.124414,102.772522
农业大学蜂学楼,农业大学蜂学楼,25.129141,102.751282
农业大学校医院,农业大学校医院,25.129232,102.749985
综合楼,综合楼,25.12911,102.748421
广居路口(广和路),广居路口(广和路),24.961966,102.777713
羊肠村地铁站,羊肠村地铁站,25.101649,102.740846
半山七哩溪小区,半山七哩溪小区,25.113125,102.720998
船房村二社,船房村二社,25.017604,102.688793
船房村四社,船房村四社,25.016354,102.685642
船房村五社,船房村五社,25.019041,102.682977
船房村,船房村,25.017181,102.681572
昆明市地方海事局,昆明市地方海事局,25.013377,102.66605
博欣路口(渔翔路),博欣路口(渔翔路),24.809996,102.814562
渔博路口(元宝路),渔博路口(元宝路),24.812393,102.816044
渔博路口(长风路),渔博路口(长风路),24.815412,102.817344
望朔村(林溪路),望朔村(林溪路),24.929253,102.811317
林溪路口(云景路),林溪路口(云景路),24.952878,102.84145
经开区管委会(云湾路),经开区管委会(云湾路),24.94809,102.839327
长水机场航站楼,长水机场航站楼,25.095295,102.928294
长水航城木藤苑,长水航城木藤苑,25.076298,102.943225
